time,velocity,orientation,acceleration,steering wheel angle,
0,8.3441,1.572,1,0.022978
0.010101,8.3046,1.5804,1,0.023558
0.020202,8.2882,1.5724,1,0.023235
0.030303,8.3939,1.5723,1,0.023768
0.040404,8.3393,1.5762,1,0.024388
0.050505,8.3593,1.5724,1,0.023876
0.060606,8.3984,1.5744,1,0.024184
0.070707,8.4207,1.573,1,0.024732
0.080808,8.4474,1.5738,1,0.024676
0.090909,8.4085,1.5795,1,0.026222
0.10101,8.4395,1.5812,1,0.026182
0.11111,8.4204,1.5814,1,0.026244
0.12121,8.4446,1.5796,1,0.026862
0.13131,8.484,1.5755,1,0.026942
0.14141,8.4928,1.5785,1,0.026598
0.15152,8.5259,1.5807,1,0.027973
0.16162,8.5063,1.5835,1,0.027494
0.17172,8.5116,1.5854,1,0.027906
0.18182,8.4772,1.5876,1,0.028358
0.19192,8.5111,1.5833,1,0.027814
0.20202,8.5198,1.5911,1,0.028065
0.21212,8.5193,1.5903,1,0.02826
0.22222,8.6448,1.589,1,0.028871
0.23232,8.5559,1.5908,1,0.029457
0.24242,8.6352,1.59,1,0.028962
0.25253,8.5971,1.5886,1,0.02956
0.26263,8.6186,1.5913,1,0.02966
0.27273,8.6063,1.5943,1,0.029546
0.28283,8.6247,1.5901,1,0.029831
0.29293,8.6252,1.5932,1,0.030237
0.30303,8.617,1.5938,1,0.030911
0.31313,8.6669,1.5934,1,0.030626
0.32323,8.6347,1.6048,1,0.03099
0.33333,8.6075,1.6,1,0.031377
0.34343,8.6817,1.5998,1,0.031267
0.35354,8.6161,1.5956,1,0.03194
0.36364,8.7363,1.6017,1,0.032103
0.37374,8.7385,1.6025,1,0.031489
0.38384,8.7779,1.6008,1,0.032036
0.39394,8.7115,1.6041,1,0.032066
0.40404,8.6554,1.6055,1,0.031695
0.41414,8.7795,1.6089,1,0.032109
0.42424,8.7505,1.61,1,0.032963
0.43434,8.8143,1.6058,1,0.032842
0.44444,8.8653,1.6097,1,0.032805
0.45455,8.8024,1.6131,1,0.032908
0.46465,8.7831,1.6121,1,0.033861
0.47475,8.8012,1.6167,1,0.033023
0.48485,8.8416,1.6162,1,0.033098
0.49495,8.8108,1.6118,1,0.033671
0.50505,8.811,1.6092,1,0.034448
0.51515,8.8516,1.6202,1,0.033585
0.52525,8.9168,1.6119,1,0.034156
0.53535,8.898,1.621,1,0.034454
0.54545,8.879,1.6271,1,0.034065
0.55556,8.8613,1.6232,1,0.034802
0.56566,8.9085,1.6223,1,0.034356
0.57576,8.9435,1.6253,1,0.034962
0.58586,8.8912,1.6252,1,0.034868
0.59596,8.9263,1.6275,1,0.034884
0.60606,8.9626,1.6329,1,0.034207
0.61616,8.9778,1.6276,1,0.035248
0.62626,8.9643,1.6355,1,0.034874
0.63636,8.9875,1.634,1,0.034703
0.64646,8.96,1.6304,1,0.034405
0.65657,8.9688,1.631,1,0.035436
0.66667,9.0192,1.6316,1,0.035571
0.67677,9.0236,1.6344,1,0.034741
0.68687,9.051,1.6386,1,0.035587
0.69697,9.0398,1.6335,1,0.035352
0.70707,9.0324,1.6379,1,0.035784
0.71717,9.0421,1.6446,1,0.035043
0.72727,9.0694,1.638,1,0.036024
0.73737,9.0675,1.6451,1,0.035727
0.74747,9.0877,1.642,1,0.036718
0.75758,9.0914,1.6407,1,0.035428
0.76768,9.1479,1.6479,1,0.03576
0.77778,9.0958,1.6496,1,0.035742
0.78788,9.0977,1.6499,1,0.036646
0.79798,9.0851,1.6518,1,0.036713
0.80808,9.1386,1.6565,1,0.035962
0.81818,9.1058,1.6499,1,0.036319
0.82828,9.1493,1.6505,1,0.037046
0.83838,9.1701,1.6571,1,0.036319
0.84848,9.1435,1.659,1,0.036298
0.85859,9.196,1.663,1,0.03548
0.86869,9.1628,1.6578,1,0.035333
0.87879,9.1899,1.6586,1,0.036842
0.88889,9.2384,1.6635,1,0.037109
0.89899,9.2125,1.6596,1,0.036441
0.90909,9.2089,1.6675,1,0.036192
0.91919,9.2503,1.6667,1,0.03611
0.92929,9.2765,1.6647,1,0.036758
0.93939,9.2179,1.6699,1,0.037083
0.94949,9.2902,1.6697,1,0.036757
0.9596,9.2332,1.666,1,0.036873
0.9697,9.2742,1.6744,1,0.036572
0.9798,9.314,1.6717,1,0.03539
0.9899,9.3268,1.6756,1,0.035699
1,9.3399,1.6728,1,0.036848
