time,velocity,orientation,acceleration,steering wheel angle,
9.0836,12.187,1.5606,-1.0493,0.017723
9.0936,12.07,1.5651,-0.95459,0.016875
9.1037,12.299,1.5561,-0.97813,0.015382
9.1137,12.226,1.5681,-0.99374,0.012839
9.1237,12.316,1.551,-0.96743,0.012501
9.1338,12.081,1.5641,-0.98114,0.014281
9.1438,12.278,1.5578,-1.0262,0.016447
9.1538,12.084,1.5571,-0.94247,0.015166
9.1639,12.058,1.5523,-0.99708,0.012226
9.1739,12.111,1.5701,-0.98479,0.003994
9.1839,12.199,1.5642,-0.96926,0.0092213
9.194,12.183,1.572,-1.0278,-0.0005368
9.204,12.138,1.5594,-1.0267,0.0078618
9.214,12.094,1.5631,-1.0295,0.0062172
9.2241,12.203,1.5685,-1.0009,0.0095545
9.2341,12.069,1.5741,-0.97394,0.0036102
9.2441,12.156,1.5624,-1.0274,-0.001994
9.2542,12.061,1.5691,-0.99897,-0.00023242
9.2642,12.022,1.5731,-1.0075,0.0060364
9.2742,12.048,1.5694,-1.0317,0.0034367
9.2843,12.001,1.5608,-1.0258,-0.0040406
9.2943,12.09,1.5563,-1.0106,-0.0031069
9.3043,12.028,1.5808,-0.97511,0.00050891
9.3144,11.966,1.5648,-1.0111,-0.0047642
9.3244,12.087,1.5788,-0.99815,0.0020966
9.3344,11.97,1.5661,-0.98326,-0.0021936
9.3445,11.991,1.5656,-1.0053,-0.0077218
9.3545,12.04,1.5622,-0.96855,-0.0073893
9.3645,11.996,1.5621,-0.96959,-0.0011889
9.3746,11.876,1.5648,-1.0285,-0.0082697
9.3846,12.027,1.5671,-1.0003,-0.0092214
9.3946,11.973,1.5696,-1.0105,-0.0064362
9.4047,11.879,1.5634,-1.0505,-0.0027847
9.4147,11.866,1.5593,-1.0315,-0.0053796
9.4247,12.01,1.5586,-0.97931,-0.0090383
9.4348,11.922,1.5658,-0.99978,-0.013035
9.4448,11.895,1.5587,-1.0137,-0.016048
9.4548,11.972,1.5569,-1.0169,-0.011312
9.4649,12.031,1.5525,-0.9563,-0.013574
9.4749,11.75,1.5533,-1.0293,-0.015498
9.4849,11.791,1.5523,-1.0339,-0.013028
9.495,11.756,1.551,-1.0009,-0.019787
9.505,11.855,1.5416,-0.95246,-0.017545
9.5151,11.744,1.5603,-1.0264,-0.022069
9.5251,11.824,1.5545,-0.99276,-0.019413
9.5351,11.853,1.5579,-0.97938,-0.024906
9.5452,11.897,1.5456,-1.017,-0.025142
9.5552,11.755,1.5675,-0.97033,-0.026269
9.5652,11.839,1.559,-1.0118,-0.020615
9.5753,11.677,1.5458,-0.9744,-0.020491
9.5853,11.818,1.5498,-0.98904,-0.023348
9.5953,11.639,1.5633,-0.99525,-0.021077
9.6054,11.7,1.5599,-1.053,-0.026421
9.6154,11.785,1.5478,-0.98206,-0.026975
9.6254,11.626,1.5524,-1.0167,-0.023583
9.6355,11.639,1.5376,-1.0359,-0.029802
9.6455,11.753,1.5486,-1.0644,-0.022705
9.6555,11.687,1.5558,-0.99324,-0.037625
9.6656,11.701,1.5438,-0.98889,-0.025434
9.6756,11.703,1.5434,-1.0564,-0.033586
9.6856,11.658,1.5391,-0.99841,-0.029884
9.6957,11.574,1.5355,-1.021,-0.031394
9.7057,11.576,1.5306,-0.99348,-0.025269
9.7157,11.481,1.5328,-1.0534,-0.035754
9.7258,11.684,1.5218,-0.98441,-0.033192
9.7358,11.611,1.5397,-1.0107,-0.032596
9.7458,11.567,1.5264,-0.94046,-0.034902
9.7559,11.572,1.5191,-1.0405,-0.034882
9.7659,11.684,1.5337,-1.0191,-0.034933
9.7759,11.427,1.5337,-1.0236,-0.037742
9.786,11.56,1.534,-0.95896,-0.036021
9.796,11.54,1.5332,-0.95673,-0.03731
9.806,11.548,1.5173,-1.0154,-0.034004
9.8161,11.38,1.5185,-0.99093,-0.045602
9.8261,11.604,1.524,-0.93863,-0.043081
9.8361,11.55,1.5273,-0.9948,-0.038483
9.8462,11.516,1.5054,-0.99801,-0.037568
9.8562,11.543,1.5207,-1.0606,-0.041191
9.8662,11.499,1.5073,-1.0727,-0.040612
9.8763,11.517,1.5049,-0.96095,-0.043061
9.8863,11.345,1.5108,-0.9417,-0.045473
9.8963,11.457,1.5121,-0.99218,-0.043003
9.9064,11.443,1.5101,-1.0112,-0.04399
9.9164,11.415,1.4988,-1.0174,-0.042968
9.9264,11.44,1.5113,-0.96885,-0.046928
9.9365,11.55,1.5001,-0.94429,-0.04123
9.9465,11.555,1.4951,-0.96808,-0.040546
9.9565,11.379,1.5032,-0.9587,-0.044261
9.9666,11.316,1.5119,-0.98031,-0.044879
9.9766,11.436,1.4992,-1.0675,-0.046858
9.9866,11.41,1.4998,-1.0431,-0.042601
9.9967,11.227,1.4984,-0.95566,-0.044679
10.007,11.423,1.4927,-0.98258,-0.047679
10.017,11.403,1.4835,-1.0222,-0.044677
10.027,11.332,1.4865,-1.0386,-0.041498
10.037,11.344,1.4855,-0.93296,-0.043072
10.047,11.293,1.4784,-0.98768,-0.044591
10.057,11.173,1.484,-0.96765,-0.045171
10.067,11.272,1.4805,-0.92868,-0.04725
10.077,11.384,1.4633,-0.90641,-0.041166
10.087,11.155,1.4742,-0.87973,-0.043721
10.097,11.253,1.4809,-0.91879,-0.049465
10.107,11.244,1.455,-0.88778,-0.050807
10.117,11.27,1.4743,-0.90704,-0.048592
10.127,11.412,1.4696,-0.8829,-0.044522
10.137,11.207,1.4676,-0.84354,-0.038056
10.147,11.199,1.4691,-0.83474,-0.045998
10.157,11.316,1.4711,-0.80169,-0.04791
10.167,11.205,1.459,-0.82139,-0.041028
10.177,11.188,1.4644,-0.81614,-0.043671
10.187,11.183,1.4609,-0.85064,-0.04552
10.197,11.135,1.4513,-0.81684,-0.046718
10.207,11.105,1.4628,-0.80819,-0.046899
10.217,11.176,1.4624,-0.80876,-0.04682
10.227,11.162,1.4539,-0.68324,-0.04789
10.237,11.235,1.4539,-0.77226,-0.042126
10.247,11.11,1.4524,-0.69299,-0.043024
10.258,11.158,1.4496,-0.73124,-0.045092
10.268,11.157,1.4491,-0.7098,-0.042434
10.278,11.055,1.4494,-0.72212,-0.040085
10.288,11.158,1.4427,-0.70382,-0.042334
10.298,10.966,1.4419,-0.7034,-0.046204
10.308,11.204,1.4404,-0.71166,-0.04469
10.318,11.011,1.4251,-0.66178,-0.046422
10.328,11.059,1.4478,-0.69417,-0.040929
10.338,10.986,1.4392,-0.72139,-0.042937
10.348,11.15,1.4164,-0.64722,-0.046891
10.358,11.091,1.4305,-0.71293,-0.040945
10.368,10.982,1.4175,-0.59278,-0.042189
10.378,11.116,1.4242,-0.59063,-0.043131
10.388,10.967,1.4327,-0.55124,-0.042824
10.398,11.129,1.4319,-0.61779,-0.040041
10.408,10.985,1.422,-0.67404,-0.040972
10.418,10.964,1.4143,-0.54992,-0.037336
10.428,10.948,1.417,-0.57894,-0.040232
10.438,11.025,1.4193,-0.5152,-0.035634
10.448,11.045,1.426,-0.46427,-0.038695
10.458,10.948,1.4158,-0.52724,-0.038895
10.468,11.098,1.409,-0.54662,-0.034221
10.478,11.003,1.4121,-0.52849,-0.039204
10.488,11.015,1.4112,-0.48784,-0.040919
10.498,10.991,1.4115,-0.51831,-0.041091
10.508,10.976,1.4014,-0.51783,-0.033927
10.518,11.012,1.407,-0.47697,-0.035277
10.528,10.95,1.4049,-0.41144,-0.033529
10.538,10.925,1.416,-0.43001,-0.039603
10.548,11.016,1.3985,-0.44867,-0.038629
10.559,11.108,1.4013,-0.46611,-0.043124
10.569,10.948,1.4093,-0.41864,-0.035532
10.579,10.88,1.3861,-0.38337,-0.032692
10.589,10.993,1.4004,-0.43536,-0.034076
10.599,10.925,1.3987,-0.40004,-0.03284
10.609,10.728,1.3771,-0.36341,-0.027616
10.619,10.829,1.3885,-0.34789,-0.032937
10.629,11.014,1.3948,-0.36114,-0.030926
10.639,10.966,1.3773,-0.33768,-0.026442
10.649,10.815,1.3879,-0.36493,-0.030682
10.659,10.879,1.3837,-0.35579,-0.028384
10.669,10.879,1.3844,-0.3051,-0.02506
10.679,10.953,1.3686,-0.3004,-0.023007
10.689,10.788,1.3965,-0.27273,-0.030762
10.699,10.83,1.3901,-0.28363,-0.021874
10.709,10.976,1.3867,-0.29078,-0.026878
10.719,10.785,1.3832,-0.28078,-0.027119
10.729,10.937,1.3689,-0.25324,-0.025832
10.739,10.824,1.3805,-0.2548,-0.020448
10.749,10.77,1.3716,-0.23434,-0.024666
10.759,10.767,1.3615,-0.23043,-0.025044
10.769,10.953,1.3712,-0.17361,-0.022268
10.779,11.01,1.3732,-0.22547,-0.024817
10.789,11.038,1.3766,-0.22325,-0.026236
10.799,10.852,1.3727,-0.23562,-0.024933
10.809,10.914,1.3673,-0.18189,-0.024854
10.819,10.832,1.3881,-0.21529,-0.023462
10.829,10.853,1.3687,-0.17243,-0.024118
10.839,10.932,1.3628,-0.15228,-0.018958
10.849,10.76,1.3771,-0.1796,-0.022578
10.86,10.765,1.3711,-0.12765,-0.019839
10.87,10.787,1.3595,-0.16152,-0.012789
10.88,10.828,1.3559,-0.13511,-0.017802
10.89,10.771,1.3686,-0.087196,-0.014155
10.9,10.906,1.3671,-0.11379,-0.01968
10.91,10.86,1.358,-0.11802,-0.017805
10.92,11.031,1.3808,-0.077284,-0.021187
10.93,10.963,1.3612,-0.051764,-0.017319
10.94,10.851,1.3611,-0.11099,-0.016027
10.95,10.799,1.3764,-0.039343,-0.014864
10.96,10.855,1.3591,-0.096978,-0.017179
10.97,10.884,1.3659,-0.056649,-0.016332
10.98,10.799,1.3575,-0.017456,-0.012735
10.99,10.898,1.3554,-0.0053534,-0.016031
11,10.846,1.3662,0.0071227,-0.012116
