time,velocity,orientation,acceleration,steering wheel angle,
12,11.877,1.3736,1.9855,0.012154
12.01,11.959,1.3728,2.0204,0.013932
12.02,11.818,1.3729,2.0203,0.012005
12.03,12.056,1.383,2.0001,0.011857
12.04,12.016,1.3785,1.9611,0.012583
12.05,11.787,1.3739,1.9708,0.011594
12.06,12.08,1.3799,1.9469,0.011899
12.07,12.159,1.3764,2.0037,0.011444
12.08,12.083,1.3807,1.9807,0.011468
12.09,12.158,1.3794,1.9933,0.012575
12.1,11.768,1.3775,1.9539,0.012798
12.11,11.948,1.3742,2.0167,0.012663
12.12,12.001,1.3764,2.0129,0.012075
12.13,12.109,1.3802,1.9575,0.01098
12.14,12.2,1.3813,1.9279,0.011471
12.151,12.093,1.3792,1.9365,0.011784
12.161,12.149,1.3773,1.9522,0.012208
12.171,12.231,1.3846,1.9472,0.012439
12.181,12.092,1.3847,1.928,0.012747
12.191,12.165,1.3831,1.9511,0.011584
12.201,12.354,1.3795,1.9288,0.013114
12.211,12.513,1.3812,1.9022,0.012711
12.221,12.287,1.3778,1.9261,0.012196
12.231,12.304,1.3888,1.929,0.012376
12.241,12.059,1.3802,1.9548,0.01198
12.251,12.318,1.3866,1.9031,0.011441
12.261,12.368,1.3855,1.9242,0.011813
12.271,12.32,1.3873,1.9261,0.012259
12.281,12.266,1.3888,1.8581,0.01108
12.291,12.38,1.3918,1.9236,0.011509
12.301,12.212,1.387,1.8838,0.011395
12.311,12.338,1.3864,1.8979,0.011057
12.321,12.412,1.387,1.9706,0.01335
12.331,12.412,1.3927,1.9422,0.012019
12.341,12.395,1.395,1.92,0.011693
12.351,12.663,1.3917,1.8903,0.010507
12.361,12.584,1.3926,1.8685,0.01159
12.371,12.628,1.3936,1.8994,0.01152
12.381,12.729,1.3893,1.8795,0.010845
12.391,12.601,1.3988,1.8471,0.011297
12.401,12.428,1.393,1.879,0.011327
12.411,12.66,1.3927,1.8528,0.011804
12.421,12.698,1.3948,1.9035,0.011755
12.431,12.793,1.3917,1.858,0.010528
12.441,12.665,1.3899,1.8855,0.01111
12.452,12.579,1.3976,1.8502,0.011582
12.462,12.659,1.3949,1.8626,0.011055
12.472,12.658,1.3986,1.8627,0.011781
12.482,12.843,1.3968,1.8468,0.011331
12.492,12.813,1.3968,1.9104,0.010026
12.502,12.749,1.397,1.8711,0.0091239
12.512,12.997,1.3971,1.8788,0.01125
12.522,12.928,1.4025,1.9001,0.0090594
12.532,12.846,1.3983,1.8509,0.010767
12.542,12.77,1.4021,1.8657,0.011805
12.552,12.779,1.4012,1.7974,0.010596
12.562,12.816,1.4047,1.8056,0.010061
12.572,12.724,1.4046,1.7564,0.010407
12.582,12.896,1.4049,1.8037,0.010032
12.592,12.847,1.4012,1.8102,0.010217
12.602,12.939,1.399,1.7995,0.011079
12.612,13.264,1.4027,1.8465,0.0095541
12.622,12.96,1.4057,1.7903,0.010985
12.632,13.051,1.3986,1.7899,0.010303
12.642,13.019,1.4052,1.81,0.0091582
12.652,13.674,1.4062,1.7814,0.0089387
12.662,13.439,1.4043,1.8165,0.0087261
12.672,13.149,1.4089,1.7889,0.0090167
12.682,13.409,1.4039,1.8323,0.0096003
12.692,13.053,1.404,1.8123,0.0080979
12.702,12.993,1.4096,1.77,0.0087534
12.712,13.295,1.4081,1.808,0.0098976
12.722,13.442,1.4105,1.8097,0.0080592
12.732,13.252,1.4084,1.8056,0.0092921
12.742,13.274,1.4083,1.7162,0.0082404
12.753,13.124,1.4111,1.7604,0.0075945
12.763,13.356,1.4098,1.7175,0.0088571
12.773,13.04,1.4111,1.8135,0.0088921
12.783,13.221,1.41,1.7749,0.0085942
12.793,13.313,1.4061,1.7554,0.0086605
12.803,13.356,1.4193,1.7282,0.0093605
12.813,13.256,1.4076,1.7373,0.0075065
12.823,13.181,1.4179,1.7358,0.0072641
12.833,13.469,1.4126,1.7713,0.0083715
12.843,13.381,1.4122,1.7557,0.0084032
12.853,13.476,1.4147,1.7786,0.0089417
12.863,13.202,1.419,1.7391,0.0073768
12.873,13.47,1.4173,1.6759,0.0071761
12.883,13.51,1.419,1.7617,0.0079136
12.893,13.349,1.4175,1.7597,0.006636
12.903,13.464,1.4181,1.7326,0.0080406
12.913,13.383,1.4233,1.7423,0.0074862
12.923,13.368,1.4129,1.7229,0.0066539
12.933,13.718,1.4168,1.7224,0.0074331
12.943,13.505,1.414,1.714,0.0070048
12.953,13.678,1.4159,1.6773,0.0057832
12.963,13.573,1.4198,1.6898,0.0073034
12.973,13.66,1.428,1.6449,0.0063116
12.983,13.705,1.415,1.716,0.0068046
12.993,13.669,1.4191,1.6854,0.0057858
13.003,13.647,1.4218,1.6999,0.0063943
13.013,13.683,1.4167,1.715,0.0057745
13.023,14.008,1.4216,1.6696,0.0037881
13.033,13.934,1.4182,1.6822,0.0069474
13.043,13.944,1.4218,1.7008,0.0048104
13.054,13.504,1.424,1.6435,0.0047158
13.064,14.021,1.426,1.6417,0.0064983
13.074,13.94,1.4202,1.6563,0.0061651
13.084,13.716,1.4221,1.6305,0.0052676
13.094,13.531,1.424,1.7128,0.005135
